SCHEMBL_ID	InChIKey	PUBCHEM_CID	CHEMBL_ID
SCHEMBL290121	RSAHICAPUYTWHW-UHFFFAOYSA-N	5318039	CHEMBL479650
SCHEMBL295409	IBKMZYWDWWIWEL-UHFFFAOYSA-N	137935	
SCHEMBL296014	JEHUZVBIUCAMRZ-UHFFFAOYSA-N	99589	
SCHEMBL299760	WUTYZMFRCNBCHQ-UHFFFAOYSA-N	2684	CHEMBL168815
SCHEMBL301059	AIFSJAIZLCBORN-UHFFFAOYSA-N	316379	
SCHEMBL302515	ISHFYECQSXFODS-UHFFFAOYSA-M	11459786	
SCHEMBL303216	PWKNEBQRTUXXLT-ZBHRUSISSA-L	92237	CHEMBL3707385
SCHEMBL303864	VASZYFIKPKYGNC-DHTOPLTISA-N	2723844	
SCHEMBL307051	KQJYDHWNYPRIRY-UHFFFAOYSA-N	15657	
SCHEMBL307133	LTPDITOEDOAWRU-UHFFFAOYSA-N	189003	
SCHEMBL308131	LQGUBLBATBMXHT-UHFFFAOYSA-N	10208	CHEMBL41092
SCHEMBL317764	AFNSLJAPLOBUHV-UHFFFAOYSA-N	66651917	
SCHEMBL320037	JHSPCUHPSIUQRB-UHFFFAOYSA-N	16183	CHEMBL3184754
SCHEMBL322753	UJLAWZDWDVHWOW-YPMHNXCESA-N	9926791	CHEMBL221959
SCHEMBL324773	ONGMFZOVXUCDDL-UHFFFAOYSA-N	57000422	
SCHEMBL329749	GDWDBGSWGNEMGJ-UHFFFAOYSA-N	32169	CHEMBL1200819
SCHEMBL333113	PSALIMFZUGITJC-UHFFFAOYSA-N	10130039	
SCHEMBL336157	CJPNOLIZCWDHJK-UHFFFAOYSA-N	61303	CHEMBL3273567
SCHEMBL340233	FPUXKXIZEIDQKW-XUYRAXNCSA-N	10431574	
SCHEMBL347295	XEMCIUAYUWMMMF-ULAWRXDQSA-N	15693526	
SCHEMBL347821	XJFZOSUFGSANIF-UHFFFAOYSA-N	15859	CHEMBL160833
SCHEMBL353635	RXTJLDXSGNEJIT-UHFFFAOYSA-N	122569	
SCHEMBL355180	ZUQYICNLOGVJLT-WSTBAARBSA-N	22845517	
SCHEMBL356401	IFSDAJWBUCMOAH-UHFFFAOYSA-N	11654566	CHEMBL2132175
SCHEMBL357145	ANCSPRJFGGDREM-UHFFFAOYSA-N	252527	
SCHEMBL357981	SWNROPPWBFHVCS-UHFFFAOYSA-N	10220551	
SCHEMBL358253	ZHYZQXUYZJNEHD-VQHVLOKHSA-N	5275520	CHEMBL170190
SCHEMBL361232	ACNHBCIZLNNLRS-UBGQALKQSA-N	105008	CHEMBL410063
SCHEMBL361738	IWHVCHNCTHGORM-UHDJGPCESA-M	6440852	
SCHEMBL364763	OIUJHGOLFKDBSU-HTQZYQBOSA-N	443142	
SCHEMBL367023	YSGPYVWACGYQDJ-UHFFFAOYSA-N	110702	
SCHEMBL367901	GDVXBLGVBZJTCC-UHFFFAOYSA-N	10923237	
SCHEMBL370134	UXYBXUYUKHUNOM-UHFFFAOYSA-M	33992	
SCHEMBL370247	PVXCMBQRNNPRIP-UHFFFAOYSA-N	87098020	
SCHEMBL370724	YQIGEJHOYBUSLR-UHFFFAOYSA-N	623893	CHEMBL580978
SCHEMBL372269	BIXBNZDQRGVVJE-UHFFFAOYSA-N	21107827	
SCHEMBL374444	KPQCKFFSPXOBQZ-UHFFFAOYSA-N	23448631	
SCHEMBL374807	AGUJUBACOOIWDV-UHFFFAOYSA-N	69054	
SCHEMBL376221	SIQZJFKTROUNPI-UHFFFAOYSA-N	67000	CHEMBL1892087
SCHEMBL377399	ROEUIQUITKYRTJ-QPJJXVBHSA-N	87098986	
SCHEMBL388926	KEHCTKVZDAEDPP-UHFFFAOYSA-N	221997	
SCHEMBL389614	MCHWWJLLPNDHGL-KVTDHHQDSA-N	73544	
SCHEMBL393440	QGNCLSQOOODALH-HJWRWDBZSA-N	54725094	
SCHEMBL405925	IZVOHCMELOUFRA-UHFFFAOYSA-N	14339671	
SCHEMBL411156	QFNYIIZQJHOGII-UHFFFAOYSA-N	3022968	
SCHEMBL418352	SJUSTJWTKZIVAK-UHFFFAOYSA-N	21402972	
SCHEMBL420424	VNWPLOWYHIDMEB-UHFFFAOYSA-N	605391	
SCHEMBL433435	MBGYSHXGENGTBP-UHFFFAOYSA-N	20342	
SCHEMBL433467	UJAMLSXZNQLCDQ-UHFFFAOYSA-N	18764010	
SCHEMBL433619	KSMVBYPXNKCPAJ-LJGSYFOKSA-N	nan	
SCHEMBL433786	YQIFNKQRAJXYCQ-UHFFFAOYSA-M	11379927	
SCHEMBL434619	ACIMMUMVJWYEMF-UHFFFAOYSA-N	21882127	
SCHEMBL435114	WJEMNBUMUCHHMQ-UHFFFAOYSA-N	87106348	
SCHEMBL435148	RZKYEQDPDZUERB-UHFFFAOYSA-N	6732	CHEMBL1369243
SCHEMBL440086	AUCDWYVJFVHEHQ-UHFFFAOYSA-N	150188	
SCHEMBL442582	JUFAEPBIHLBBJD-DKWTVANSSA-N	87107817	
SCHEMBL443104	FUNFNGJSIZCNQE-MVXDNDCSSA-N	87107940	
SCHEMBL449675	NPKSULYVSICWLD-UHFFFAOYSA-N	131554	
SCHEMBL452081	HOPILAIFYRAYNI-ZVHZXABRSA-N	nan	
SCHEMBL455039	QFWSIJKSJPEHCF-BTVCFUMJSA-N	173055	
SCHEMBL455663	SMCADWLRQAABMX-UHFFFAOYSA-N	19884413	
SCHEMBL455811	HKZAAJSTFUZYTO-LURJTMIESA-N	9905673	
SCHEMBL460135	RHXVSZXHWDQESH-UHFFFAOYSA-N	2764599	CHEMBL3251544
SCHEMBL464783	SQOJOAFXDQDRGF-RLAVLKHASA-N	17751009	
SCHEMBL464850	MNVSUVYRIVXDBK-UHFFFAOYSA-N	97896	
SCHEMBL472047	NVNNCMIEHOZFIW-UHFFFAOYSA-N	23067512	
SCHEMBL476532	CDXFIRXEAJABAZ-UHFFFAOYSA-N	75066	CHEMBL3183267
SCHEMBL481360	HZDXFZHFEASSBM-UHFFFAOYSA-N	270305	
SCHEMBL487719	AUMUIROCKVHKEW-UHFFFAOYSA-N	66701728	
SCHEMBL497038	TZNXEWGKCWPLQI-UHFFFAOYSA-N	2794252	CHEMBL235142
SCHEMBL499449	MHJJUOJOAJLYBS-ZBRNBAAYSA-N	22825802	
SCHEMBL500016	LFQDNHWZDQTITF-UHFFFAOYSA-N	11499245	CHEMBL443052
SCHEMBL501966	MAGSDJHNWWYMPO-UHFFFAOYSA-N	21909745	
SCHEMBL502418	RGDVNLHBCKWZDA-XLPZGREQSA-N	102276	
SCHEMBL523883	CSBKUBOVPUXFLO-MAVVKCOWSA-N	nan	
SCHEMBL525502	FSBUXLDOLNLABB-ISAKITKMSA-N	5281771	CHEMBL510539
SCHEMBL537603	OPZKBPQVWDSATI-UHFFFAOYSA-N	42760	
SCHEMBL537616	NHSXODFQJIVWRJ-UHFFFAOYSA-N	54111955	
SCHEMBL539238	IUVFQZSVTQCSFE-UHFFFAOYSA-N	21187261	
SCHEMBL543091	NXGZBKVJZSSNMP-UHFFFAOYSA-N	19096419	
SCHEMBL543676	CZRCFAOMWRAFIC-UHFFFAOYSA-N	115175	CHEMBL1562779
SCHEMBL547043	WZHCOOQXZCIUNC-SNPRPXQTSA-N	40768294	
SCHEMBL547128	QAIGYXWRIHZZAA-UHFFFAOYSA-M	82116	
SCHEMBL548560	GMGLYSIINJPYLI-UHFFFAOYSA-N	22381885	
SCHEMBL554455	VZZJRYRQSPEMTK-CALCHBBNSA-N	24775005	CHEMBL2105737
SCHEMBL560577	YJIYWYAMZFVECX-UHFFFAOYSA-N	2293	CHEMBL1608767
SCHEMBL562312	FPXFTKHUZDARKL-UHFFFAOYSA-N	53812293	
SCHEMBL573880	RVEWUBJVAHOGKA-UHFFFAOYSA-N	20317	
SCHEMBL577378	SUFDFKRJYKNTFH-UHFFFAOYSA-N	74414	CHEMBL1797379
SCHEMBL578005	BFLGMBBJIHKTAY-UHFFFAOYSA-N	86877	
SCHEMBL584416	COLPLFZHPXIFCQ-UHFFFAOYSA-N	12218865	
SCHEMBL590590	QGRSTOCVRBFCAZ-ZZVYKPCYSA-N	54227214	
SCHEMBL593388	JXOHESKBKUPNJA-RZNWTTSVSA-N	66737961	
SCHEMBL594431	CSFFJPLFZDVDFO-GDFHBBMUSA-N	87130684	
SCHEMBL594532	JAFMOTJMRSZOJE-UHFFFAOYSA-N	123512	
SCHEMBL598135	ZIJGOHKWMDOQCY-UHFFFAOYSA-N	18406243	
SCHEMBL598489	VRXAJMCFEOESJO-UHFFFAOYSA-L	80262	
SCHEMBL602070	FVCHPLIQTBSXKX-UHFFFAOYSA-N	102282	
SCHEMBL617933	OXPHNMOARHEBGH-UHFFFAOYSA-N	74219106	
SCHEMBL630351	NNMVCZMTGPUMHP-DHZHZOJOSA-N	nan	
SCHEMBL636771	PAHZPHDAJQIETD-UHFFFAOYSA-N	176874	CHEMBL2105967
SCHEMBL650683	SKCRYKVHJCHUNQ-AAVRWANBSA-N	66757421	
SCHEMBL653345	OCOCSIDEWXUOQN-UHFFFAOYSA-N	54143237	
SCHEMBL663384	VOVPSLMZFGVAIS-UHFFFAOYSA-N	13306645	
SCHEMBL665693	ABJMARLKAXBQBC-UHFFFAOYSA-N	16212293	
SCHEMBL668745	AVEQMYZAGPYSNN-UHFFFAOYSA-N	18942332	
SCHEMBL674761	UYHCMAZIKNVDSX-UXBLZVDNSA-N	5711036	CHEMBL243185
SCHEMBL675165	RKEWSXXUOLRFBX-UHFFFAOYSA-N	10071196	CHEMBL2111101
SCHEMBL676602	WFCWSOCIHCJJOL-UHFFFAOYSA-N	21989454	
SCHEMBL678068	ALAQLTXXGQAQOL-UHFFFAOYSA-N	57307143	
SCHEMBL679713	PAPMYQLKLNRZIR-UHFFFAOYSA-N	6715	CHEMBL4745550
SCHEMBL683877	DPIASIXITIGMOO-UHFFFAOYSA-N	88955	
SCHEMBL691877	LWHOAAUEOMMZGQ-UHFFFAOYSA-N	21932341	
SCHEMBL709361	XZZGVKGGECJBDP-UHFFFAOYSA-N	21350464	
SCHEMBL711606	NWNOWCGAHDFNFJ-RUCXOUQFSA-N	20640376	
SCHEMBL713661	STXUUBADOUYWNA-UHFFFAOYSA-N	56607160	
SCHEMBL720347	FMSZFLKLACINJC-UHFFFAOYSA-N	66778549	
SCHEMBL720588	FRKFXSHJJDGHLD-FIBVWIARSA-N	66778651	
SCHEMBL731864	NICUQYHIOMMFGV-UHFFFAOYSA-N	30364	
SCHEMBL765541	SXSWMAUXEHKFGX-LURJTMIESA-N	25021554	
SCHEMBL766646	JSLHJKIAXATHSQ-UHFFFAOYSA-N	nan	
SCHEMBL772025	JJWOMLRJNXMLSO-UHFFFAOYSA-N	273952	
SCHEMBL793158	JVVGLKKTAZYUQU-UHFFFAOYSA-N	53439694	
SCHEMBL800440	QRMUKNZMKHIDFS-UHFFFAOYSA-N	18717513	
SCHEMBL802754	RYAQSUCWHYFJFC-UHFFFAOYSA-N	59547432	
SCHEMBL802819	IKGXIBQEEMLURG-BNBQMXROSA-N	66805180	
SCHEMBL805237	PBAPPPCECJKMCM-UHFFFAOYSA-N	18319735	
SCHEMBL806377	BFSMGDJOXZAERB-UHFFFAOYSA-N	44462760	CHEMBL2028663
SCHEMBL810364	HCQDXNAGEWFZFF-UHFFFAOYSA-N	87161124	
SCHEMBL811474	MPYKDYSKCIRYRA-UHFFFAOYSA-N	44248861	
SCHEMBL813450	WXWQVSOHWXJBDF-UHFFFAOYSA-N	448554	
SCHEMBL819661	UHUGFVKSZJCZEY-UHFFFAOYSA-N	521136	
SCHEMBL825472	RCLQTVNSTIYGTO-UHFFFAOYSA-N	22708479	
SCHEMBL830104	UIWFKZBONQGUDI-UHFFFAOYSA-M	60196397	CHEMBL3188011
SCHEMBL837613	QSYHHFORKAZPIE-UHFFFAOYSA-N	23541334	
SCHEMBL851475	REXKPAQQPPFLNY-UHFFFAOYSA-N	22607019	
SCHEMBL854718	XCAPKUZBXPLKQL-UHFFFAOYSA-N	87167189	
SCHEMBL855051	KXKKAGIATNDDON-UHFFFAOYSA-N	50944203	
SCHEMBL859159	ISWXEMYZGWXIIZ-UHFFFAOYSA-N	22323609	
SCHEMBL868917	ZVRSBJLZKNBICK-UHFFFAOYSA-N	87169345	
SCHEMBL872691	ZDOTZEDNGNPOEW-UHFFFAOYSA-N	5280544	CHEMBL611029
SCHEMBL881209	CRMPZDDGFUVEBS-UHFFFAOYSA-N	87171423	
SCHEMBL896625	HELCSRZMDRYPIJ-UHFFFAOYSA-N	325971	
SCHEMBL899654	ODWNBAWYDSWOAF-UHFFFAOYSA-N	19386596	
SCHEMBL908843	QMULBXYQNQJISW-UHFFFAOYSA-N	22096945	
SCHEMBL914292	VIXIDUNQMRFCFO-UHFFFAOYSA-N	9794024	
SCHEMBL932791	OSEXMTPTBITXBA-UHFFFAOYSA-N	22392317	
SCHEMBL932972	MBWUSSKCCUMJHO-CXXOJCPXSA-N	21573760	
SCHEMBL951882	QPWSKIGAQZAJKS-UHFFFAOYSA-N	566952	
SCHEMBL961275	MNLAVFKVRUQAKW-UHFFFAOYSA-N	178033	
SCHEMBL970761	KUXIQKVLTGHSAN-UHFFFAOYSA-N	17796935	
SCHEMBL974891	JPDDOPPPCATOJQ-OAHLLOKOSA-N	57507930	
SCHEMBL976124	RJBJXVAPYONTFE-UHFFFAOYSA-N	102662	
SCHEMBL983965	LWGWTCZFNWTFGX-UHFFFAOYSA-N	87183956	
SCHEMBL996091	JAVXTHQQRLYOSE-UHFFFAOYSA-N	66870991	
SCHEMBL1012779	UIXYIRXTZKEVDP-UHFFFAOYSA-N	66876610	
SCHEMBL1015229	JRNGUKLFKJGFEX-UHFFFAOYSA-N	87187611	
SCHEMBL1019777	TWBWVRLVAYEHIY-UHFFFAOYSA-N	87187912	
SCHEMBL1026420	DXOCDYAMAATVKX-UHFFFAOYSA-N	417944	
SCHEMBL1037475	USUZGMWDZDXMDG-UHFFFAOYSA-N	58827053	
SCHEMBL1052199	DSEIRMIVNPCUSR-UHFFFAOYSA-N	14876770	
SCHEMBL1061476	ZADWXQMNNVICKB-UHFFFAOYSA-N	44187367	CHEMBL2205230
SCHEMBL1101353	CGDNFXSLPGLMHK-UHFFFAOYSA-N	23290683	
SCHEMBL1106639	BLHYLBIDBHWACD-UHFFFAOYSA-N	624630	CHEMBL2442380
SCHEMBL1140606	FZAKKMJTXLAJEQ-UHFFFAOYSA-N	3500140	
SCHEMBL1153187	PXJYBWGEOVYLSM-UHFFFAOYSA-N	522816	
SCHEMBL1159921	NBZMHIIBAFCDKV-RBLKWDMZSA-N	21120349	
SCHEMBL1171304	FNVVDDWYPIWYQN-UHFFFAOYSA-N	272273	
SCHEMBL1188228	RHRVANRKEISTIR-UHFFFAOYSA-N	76685	
SCHEMBL1251868	AAENGGWWZSNHQT-UHFFFAOYSA-N	66966294	
SCHEMBL1258833	RRMXNBZSHDZAJJ-UHFFFAOYSA-N	13594788	
SCHEMBL1262849	KTHVYXULPIAEOF-UHFFFAOYSA-N	54012481	
SCHEMBL1265972	BXIPALATIYNHJN-ZMHDXICWSA-N	9549326	
SCHEMBL1278337	ADNBOFQFSCPWBA-ZVYOHNBTSA-N	66974518	
SCHEMBL1313153	FNKRSSCRFSZXBE-UHFFFAOYSA-N	423945	
SCHEMBL1315091	ZEIZANJFJXHMNS-UHFFFAOYSA-N	16218202	
SCHEMBL1373564	XQFINHZUZNLWMM-UHFFFAOYSA-N	18403179	
SCHEMBL1375930	YZPJHJOODDXGRA-KAMYIIQDSA-N	11063500	
SCHEMBL1413227	KFSNHOUZAIGMAF-UHFFFAOYSA-N	292925	
SCHEMBL1420245	TZMQCOROQZMJIS-UHFFFAOYSA-N	71405907	
SCHEMBL1426271	XXDDSHBNXHJPGB-UHFFFAOYSA-N	54064807	
SCHEMBL1434570	WBYPSDNNIRPQII-WCCKRBBISA-N	14074919	
SCHEMBL1442124	APXZYWJATMOMHR-UHFFFAOYSA-N	274276	
SCHEMBL1445116	OAVRAFVFWOJGJO-UHFFFAOYSA-N	155603	
SCHEMBL1446088	FYJXALKMVSMDPU-UHFFFAOYSA-N	184786	
SCHEMBL1533356	WETOYPNHZMSVFZ-UHFFFAOYSA-N	77366	
SCHEMBL1545396	SDXCRASCLFBFND-SDNWHVSQSA-N	5280900	
SCHEMBL1557645	KOEZKVNZBWYOMM-UHFFFAOYSA-N	20041852	
SCHEMBL1580593	KQFWIVNLLMSUTP-IOIRBNNUSA-N	87262289	
SCHEMBL1596823	VADSFFHKELMJIS-UHFFFAOYSA-N	19372171	
SCHEMBL1662667	JYOXIJDCGKRXQC-UHFFFAOYSA-N	22320943	
SCHEMBL1686017	YJPLGWAQYHBPRL-UHFFFAOYSA-N	67121018	
SCHEMBL1699601	AVXZEYRIVAMKNG-PQZOIKATSA-N	87279306	
SCHEMBL1702826	HXGZXUVDQQOSAR-UHFFFAOYSA-M	22451113	
SCHEMBL1719642	BAIRTJXWJIUCDA-UHFFFAOYSA-N	18955214	
SCHEMBL1813007	DWCODMSGFZLEJE-UHFFFAOYSA-M	18386396	
SCHEMBL1819680	NIRYAMUQLIEZLP-UHFFFAOYSA-N	22667488	
SCHEMBL1865025	HYTUOSKQZGVKCV-UHFFFAOYSA-N	67191727	
SCHEMBL1875231	JZNZSKXIEDHOBD-UHFFFAOYSA-N	189914	CHEMBL2111181
SCHEMBL1895750	WONJDPIOLPLTPV-UHFFFAOYSA-N	87308128	
SCHEMBL1901210	GHAZHOOLQKDJTC-UHFFFAOYSA-M	67205183	
SCHEMBL1920738	JGRXMPYUTJLTKT-UHFFFAOYSA-N	23634441	CHEMBL3646221
SCHEMBL1931959	PPYLEQXVDWPREG-UHFFFAOYSA-N	20369569	
SCHEMBL1940595	GFPPXZDRVCSVNR-UHFFFAOYSA-N	23582412	CHEMBL3137332
SCHEMBL1945106	YYWFATGLQZIZCB-UHFFFAOYSA-N	67221221	
SCHEMBL1955223	KIPXHMTXCBHELI-UHFFFAOYSA-N	9807935	
SCHEMBL1960012	SMHORIXQSMDYEY-UHFFFAOYSA-N	21394080	
SCHEMBL1961397	KANQIAARVSWKKG-UHFFFAOYSA-N	98325	
SCHEMBL1994296	XCEHVMVAFZVMOI-UHFFFAOYSA-N	20275075	
SCHEMBL2022724	OAJZVUGDNKLYOG-UHFFFAOYSA-N	19880918	
SCHEMBL2051640	ODJZWBLNJKNOJK-UHFFFAOYSA-N	625355	
SCHEMBL2062842	UYIWMKHWVVWVNH-UHFFFAOYSA-N	11635630	
SCHEMBL2121857	JUFWQQVHQFDUOD-LJDQNPOQSA-N	87338366	
SCHEMBL2139342	NCFUWNUATANZPH-UHFFFAOYSA-N	nan	
SCHEMBL2146848	YSINCDVRUMTOPK-UHFFFAOYSA-N	5748551	CHEMBL1479463
SCHEMBL2178589	KRFBMPVGAYGGJE-UHFFFAOYSA-N	160921	CHEMBL312073
SCHEMBL2191358	VLJAZZWDBWKZBL-UHFFFAOYSA-M	16719897	
SCHEMBL2215428	KTVNKVNLSITUJR-UHFFFAOYSA-N	87354841	
SCHEMBL2259267	FTRQZXKIDLZWRS-UHFFFAOYSA-N	59281697	
SCHEMBL2294617	ZBWKLJOFACTCLM-UHFFFAOYSA-N	57781245	
SCHEMBL2296713	PYIZWVNIPGQNLB-UHFFFAOYSA-N	87367685	
SCHEMBL2298597	BMGLVVNENOOPFC-UHFFFAOYSA-N	97598	CHEMBL596060
SCHEMBL2316850	HBAGUYPIDRIZHG-UHFFFAOYSA-N	23330082	
SCHEMBL2324328	SNEFVJQHWBOIMY-UHFFFAOYSA-M	87371312	
SCHEMBL2378439	OCNIYRUPZXLCKA-UHFFFAOYSA-N	21442524	
SCHEMBL2384447	XKLXIRVJABJBLQ-UHFFFAOYSA-N	67387924	
SCHEMBL2399084	JUVQLZBJFOGEEO-GOTSBHOMSA-N	46207733	CHEMBL4078588
SCHEMBL2446996	FZBLWFBEKGXHPL-UHFFFAOYSA-N	20467983	
SCHEMBL2463077	VHZUONSVRNXHRW-UHFFFAOYSA-N	22041634	
SCHEMBL2471914	XPQNJJQQAZIHMI-QZNHQXDQSA-N	10434320	CHEMBL287900
SCHEMBL2520696	VMVIHERWZXKSAI-UHFFFAOYSA-N	67437401	
SCHEMBL2599780	XHJQWVCYORHJBO-UHFFFAOYSA-N	87411797	
SCHEMBL2638119	HUNLNKBDQXGMAP-INIZCTEOSA-N	15941217	
SCHEMBL2674761	MTYZYTNSDIVJCU-UHFFFAOYSA-N	19608938	
SCHEMBL2717413	JDUAQVGEFGOFHM-UHFFFAOYSA-N	53357583	
SCHEMBL2729698	PHQBEPWQHBIVEG-UHFFFAOYSA-N	54189682	
SCHEMBL2743796	GVRRUSKBKXOYKB-UHFFFAOYSA-N	87430483	
SCHEMBL2771868	IIVRWPJRJVZVHX-UHFFFAOYSA-N	87433309	
SCHEMBL2781019	HBRWOKKTMZCRTK-ARJAWSKDSA-N	19910835	
SCHEMBL1560	MWDPEBMCVXNSPL-UHFFFAOYSA-N	70023	
SCHEMBL1915	SATCOUWSAZBIJO-UHFFFAOYSA-N	135398646	CHEMBL304483
SCHEMBL2916	XFTIKWYXFSNCQF-UHFFFAOYSA-N	22687	
SCHEMBL5473	BAZVFQBTJPBRTJ-UHFFFAOYSA-N	78308	
SCHEMBL5476	MPBCUCGKHDEUDD-UHFFFAOYSA-N	2756496	
SCHEMBL5685	NOIHTGOGFDFCBN-UHFFFAOYSA-N	147352	
SCHEMBL6242	XTEGVFVZDVNBPF-UHFFFAOYSA-N	6666	
SCHEMBL6974	XIFNEWQLSZEPQG-UHFFFAOYSA-N	21961448	
SCHEMBL7664	VWQWXZAWFPZJDA-CGVGKPPMSA-N	16623	CHEMBL977
SCHEMBL9229	BYXYCUABYHCYLY-UHFFFAOYSA-N	24194345	
SCHEMBL9268	KTTXUOADWOUYQV-UHFFFAOYSA-N	9920538	
SCHEMBL9304	LKTRVKICUSKZGA-UHFFFAOYSA-N	71832	
SCHEMBL9430	QKJAZPHKNWSXDF-UHFFFAOYSA-N	2762756	
SCHEMBL9573	PZSISEFPCYMBDL-UHFFFAOYSA-N	220832	
SCHEMBL9859	AUVALWUPUHHNQV-UHFFFAOYSA-N	13838821	
SCHEMBL10646	YMXFJTUQQVLJEN-UHFFFAOYSA-N	22057568	
SCHEMBL10714	PQJOSEVTIKYWLH-UHFFFAOYSA-N	87073	
SCHEMBL10754	VEDTXTNSFWUXGQ-UHFFFAOYSA-N	13081	CHEMBL452866
SCHEMBL11905	AYTGARGOCPEHGL-UHFFFAOYSA-N	12400376	
SCHEMBL12670	XWXYUMMDTVBTOU-UHFFFAOYSA-N	4493	CHEMBL1274
SCHEMBL15027	QZSPXPXMJSVFSC-UHFFFAOYSA-N	19982943	
SCHEMBL15438	AAQOQKQBGPPFNS-UHFFFAOYSA-N	2431	CHEMBL1199080
SCHEMBL15691	SZAZZMJPCPBTQI-UHFFFAOYSA-N	23448596	
SCHEMBL15894	MEZZCSHVIGVWFI-UHFFFAOYSA-N	8569	CHEMBL1326877
SCHEMBL16086	WIGIZIANZCJQQY-RUCARUNLSA-N	nan	
SCHEMBL16396	XPCFTKFZXHTYIP-PMACEKPBSA-N	5362124	CHEMBL838
SCHEMBL16478	AXPZDYVDTMMLNB-UHFFFAOYSA-N	10873	
SCHEMBL16503	VJDDQSBNUHLBTD-GGWOSOGESA-N	6049834	
SCHEMBL16694	MGWZYUMZVZMKTN-UHFFFAOYSA-N	12069395	
SCHEMBL17764	NGHCYWDMWYUPLT-UHFFFAOYSA-N	13115462	
SCHEMBL18082	KJWMCPYEODZESQ-UHFFFAOYSA-N	66030	CHEMBL194881
SCHEMBL18118	YKXCWZVUWWQSAV-BTVCFUMJSA-N	87058691	
SCHEMBL18198	NZGQHKSLKRFZFL-UHFFFAOYSA-N	16069	CHEMBL147060
SCHEMBL18242	YFRYFMYYBODLLA-ZPZFBZIMSA-L	nan	
SCHEMBL18811	BRPSAOUFIJSKOT-UHFFFAOYSA-N	11844	CHEMBL1889723
SCHEMBL19245	MFWUCNVQXLSAKT-UHFFFAOYSA-N	66583255	
SCHEMBL20227	KQTVWCSONPJJPE-UHFFFAOYSA-N	17432	CHEMBL3183350
SCHEMBL20476	AFSIMBWBBOJPJG-UHFFFAOYSA-N	66077	
SCHEMBL20655	KJIOQYGWTQBHNH-UHFFFAOYSA-N	8184	CHEMBL444525
SCHEMBL20875	YGPSJZOEDVAXAB-QMMMGPOBSA-N	161166	CHEMBL498416
SCHEMBL21031	BAYAKMPRFGNNFW-UHFFFAOYSA-N	11752	CHEMBL2260956
SCHEMBL21602	DMHGXMPXHPOXBF-UHFFFAOYSA-N	38333	CHEMBL222660
SCHEMBL21695	BSJMWHQBCZFXBR-CTYIDZIISA-N	nan	
SCHEMBL21999	OSYQOBUUFRGFNG-UHFFFAOYSA-N	69957	
SCHEMBL22760	JARYYMUOCXVXNK-IMTORBKUSA-N	20055064	
SCHEMBL22832	IZYBEMGNIUSSAX-UHFFFAOYSA-N	11171084	
SCHEMBL22921	QRWZCJXEAOZAAW-UHFFFAOYSA-N	81465	
SCHEMBL23244	IKGXIBQEEMLURG-UHFFFAOYSA-N	5293655	CHEMBL32579
SCHEMBL23288	UJMDYLWCYJJYMO-UHFFFAOYSA-N	11288	CHEMBL1161013
SCHEMBL23897	JPUKWEQWGBDDQB-QSOFNFLRSA-N	5282102	CHEMBL233930
SCHEMBL23963	KLFKZIQAIPDJCW-GPOMZPHUSA-N	9547090	
SCHEMBL25417	IAIWVQXQOWNYOU-UHFFFAOYSA-N	1839	CHEMBL1603968
SCHEMBL25857	HFHZKZSRXITVMK-UHFFFAOYSA-N	4641	CHEMBL1228
SCHEMBL25967	QTTLKKFUOJQIRB-JOLIRYOJSA-N	5459389	
SCHEMBL26196	JSDUOUVZQRZOOY-UHFFFAOYSA-N	179832	
SCHEMBL26214	JFLSOKIMYBSASW-UHFFFAOYSA-N	94524	
SCHEMBL26222	ZUFQCVZBBNZMKD-UHFFFAOYSA-M	62486	
SCHEMBL26250	FWWXYLGCHHIKNY-UHFFFAOYSA-N	7827	
SCHEMBL26382	NIGWMJHCCYYCSF-UHFFFAOYSA-N	4652	CHEMBL1256351
SCHEMBL27045	NEYTTWNDEATJBU-WAYWQWQTSA-N	6371258	
SCHEMBL27180	DOFZAZXDOSGAJZ-UHFFFAOYSA-N	3118	CHEMBL1332314
SCHEMBL27254	MJRQTMHPAHDISE-UHFFFAOYSA-N	66584398	
SCHEMBL27341	IFDVQVHZEKPUSC-UHFFFAOYSA-N	12726607	
SCHEMBL27547	IRXSLJNXXZKURP-UHFFFAOYSA-N	34367	
SCHEMBL27886	RUJPPJYDHHAEEK-UHFFFAOYSA-N	70770	CHEMBL2251608
SCHEMBL27919	WMPOZLHMGVKUEJ-UHFFFAOYSA-N	66072	
SCHEMBL28136	BBPRUNPUJIUXSE-OSUJBIHNSA-N	64924	
SCHEMBL28140	ZPQOPVIELGIULI-UHFFFAOYSA-N	10943	CHEMBL45235
SCHEMBL28338	QCRFMSUKWRQZEM-UHFFFAOYSA-N	10399	CHEMBL503332
SCHEMBL28641	VCHDBLPQYJAQSQ-KYJUHHDHSA-N	395120	CHEMBL1972182
SCHEMBL28887	ILJSQTXMGCGYMG-UHFFFAOYSA-N	5459844	
SCHEMBL28960	WVJRATWSTUVXAT-UHFFFAOYSA-N	87059401	
SCHEMBL29092	PJLJQAWUAPNCJC-UHFFFAOYSA-N	81844	CHEMBL3273576
SCHEMBL30017	FDJBFSRMAMOQFA-UHFFFAOYSA-N	23222177	
SCHEMBL30249	GVGUMTOZMFYVEG-UHFFFAOYSA-N	57136460	
